%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status_list0.goal_id.stamp,field.status_list0.goal_id.id,field.status_list0.status,field.status_list0.text
1780307208623112712,4029,1780307208622395614,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307208822053056,4030,1780307208821558671,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307209023366782,4031,1780307209022976253,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307209221835242,4032,1780307209221542267,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307209421846233,4033,1780307209421549612,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307209621845453,4034,1780307209621541749,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307209822251296,4035,1780307209821578574,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307210021910718,4036,1780307210021559877,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307210221879677,4037,1780307210221536857,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307210421858792,4038,1780307210421550869,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307210622355262,4039,1780307210621635820,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307210822177968,4040,1780307210821595144,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307211022670480,4041,1780307211021547071,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307211221963696,4042,1780307211221549416,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307211421943176,4043,1780307211421547126,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307211621945729,4044,1780307211621564419,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307211821925730,4045,1780307211821554108,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307212021909898,4046,1780307212021541401,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307212221997662,4047,1780307212221630883,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307212421845472,4048,1780307212421555206,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307212622088604,4049,1780307212621654428,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307212822003968,4050,1780307212821647086,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307213021845997,4051,1780307213021547970,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307213221903812,4052,1780307213221541982,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307213422007878,4053,1780307213421592297,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307213622074652,4054,1780307213621659591,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307213822199604,4055,1780307213821570424,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307214021880015,4056,1780307214021543498,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307214221936164,4057,1780307214221547301,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307214421976634,4058,1780307214421600637,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307214621869967,4059,1780307214621551263,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307214821859031,4060,1780307214821549545,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307215022022108,4061,1780307215021554234,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307215221921118,4062,1780307215221542569,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307215423065882,4063,1780307215421569185,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307215624264970,4064,1780307215621558197,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307215822313057,4065,1780307215821571636,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307216022540355,4066,1780307216021555595,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307216221876436,4067,1780307216221550701,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307216421896386,4068,1780307216421563463,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307216621847376,4069,1780307216621548464,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307216822544840,4070,1780307216821588935,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307217021854827,4071,1780307217021549039,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307217221924413,4072,1780307217221548937,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307217421887487,4073,1780307217421546073,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307217621931291,4074,1780307217621545918,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307217821854624,4075,1780307217821541180,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307218022216351,4076,1780307218021629829,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307218223531536,4077,1780307218222484692,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307218422619748,4078,1780307218421552591,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307218621931558,4079,1780307218621591968,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307218824843181,4080,1780307218823956913,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307219022143805,4081,1780307219021664941,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307219221934687,4082,1780307219221611868,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307219421886094,4083,1780307219421574942,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307219621836667,4084,1780307219621542807,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307219821838804,4085,1780307219821538485,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307220021890890,4086,1780307220021543174,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307220221864901,4087,1780307220221548072,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307220422074907,4088,1780307220421635262,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307220622014855,4089,1780307220621720161,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307220821839228,4090,1780307220821544794,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307221022145381,4091,1780307221021751206,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307221221941941,4092,1780307221221545787,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307221421828450,4093,1780307221421541257,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307221621886838,4094,1780307221621535841,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307221821969810,4095,1780307221821517822,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307222021924290,4096,1780307222021596002,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307222222204297,4097,1780307222221593503,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307222421917678,4098,1780307222421587254,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307222621850855,4099,1780307222621548088,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307222822213051,4100,1780307222821549860,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307223021944661,4101,1780307223021545174,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307223221874401,4102,1780307223221550228,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307223421870496,4103,1780307223421551583,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307223621826121,4104,1780307223621543303,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307223821918781,4105,1780307223821559034,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307224021828103,4106,1780307224021544556,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307224221842949,4107,1780307224221540651,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307224421758313,4108,1780307224421524194,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307224621848993,4109,1780307224621540289,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307224821888579,4110,1780307224821548936,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307225024400454,4111,1780307225022611251,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307225221995094,4112,1780307225221670713,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307225422021815,4113,1780307225421562378,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307225621894730,4114,1780307225621546286,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307225822329428,4115,1780307225821602069,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307226023107101,4116,1780307226021549570,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307226223396900,4117,1780307226221543477,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307226421838797,4118,1780307226421541864,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307226621919008,4119,1780307226621563012,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307226822022970,4120,1780307226821714526,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307227021922917,4121,1780307227021537858,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307227221928544,4122,1780307227221563224,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307227421844481,4123,1780307227421543433,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307227621851514,4124,1780307227621544476,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307227822265690,4125,1780307227821594947,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307228021842818,4126,1780307228021542396,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307228221859174,4127,1780307228221546043,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307228422693984,4128,1780307228421544221,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307228621895636,4129,1780307228621538702,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307228821913763,4130,1780307228821548912,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307229021751521,4131,1780307229021524381,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307229221827097,4132,1780307229221538289,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307229421866579,4133,1780307229421550166,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307229621952155,4134,1780307229621555219,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307229821897571,4135,1780307229821548762,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307230022721600,4136,1780307230021578608,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307230221916637,4137,1780307230221544234,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307230421833928,4138,1780307230421534443,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307230621944974,4139,1780307230621561528,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307230821903151,4140,1780307230821535436,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307231022158158,4141,1780307231021591323,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307231221832944,4142,1780307231221548668,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307231424580918,4143,1780307231421811956,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307231622457751,4144,1780307231622029878,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307231821942430,4145,1780307231821565495,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307232021824304,4146,1780307232021528673,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307232221886077,4147,1780307232221544612,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307232421909673,4148,1780307232421554041,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307232622124106,4149,1780307232621626908,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307232823418352,4150,1780307232822974541,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307233021883270,4151,1780307233021545503,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307233221953169,4152,1780307233221596287,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307233421954941,4153,1780307233421541651,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307233621844159,4154,1780307233621547695,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307233821977340,4155,1780307233821589468,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307234021799890,4156,1780307234021538739,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307234222021562,4157,1780307234221629784,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307234421785726,4158,1780307234421526345,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307234621846562,4159,1780307234621543847,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307234822155059,4160,1780307234821710675,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307235022035735,4161,1780307235021573121,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307235222047507,4162,1780307235221594790,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307235421924902,4163,1780307235421556301,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307235621965842,4164,1780307235621533229,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307235821856882,4165,1780307235821540418,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307236021829904,4166,1780307236021538544,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307236221830739,4167,1780307236221541202,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307236422304969,4168,1780307236421828396,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307236621796574,4169,1780307236621531933,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307236822165437,4170,1780307236821559540,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307237021863245,4171,1780307237021546207,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307237222813943,4172,1780307237221544282,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307237421927051,4173,1780307237421603034,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307237621827103,4174,1780307237621541263,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307237821893147,4175,1780307237821546473,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307238022458889,4176,1780307238021979296,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307238222152530,4177,1780307238221544809,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307238421877994,4178,1780307238421568249,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307238621949924,4179,1780307238621557937,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307238823289797,4180,1780307238822812756,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307239021902687,4181,1780307239021546690,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307239221850135,4182,1780307239221544347,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307239422392230,4183,1780307239421546276,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307239623270271,4184,1780307239621569142,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307239822054778,4185,1780307239821594717,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307240021952278,4186,1780307240021598885,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307240222547552,4187,1780307240221556334,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307240423885549,4188,1780307240422746411,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307240622097337,4189,1780307240621789935,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307240821787697,4190,1780307240821533525,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307241022340157,4191,1780307241021967910,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307241221868326,4192,1780307241221546965,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307241421883953,4193,1780307241421540560,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307241622075781,4194,1780307241621558479,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307241822843506,4195,1780307241821843798,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307242022042502,4196,1780307242021539210,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307242223185964,4197,1780307242222473501,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307242421928544,4198,1780307242421558849,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307242622244801,4199,1780307242621908545,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307242822229282,4200,1780307242821904796,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307243023757960,4201,1780307243023212063,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307243221931935,4202,1780307243221590105,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307243421825528,4203,1780307243421542866,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307243621842404,4204,1780307243621546825,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307243822021472,4205,1780307243821694798,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307244021750009,4206,1780307244021525786,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307244221861367,4207,1780307244221544434,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307244421991267,4208,1780307244421542716,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307244622177105,4209,1780307244621603448,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307244822144502,4210,1780307244821532510,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307245022954989,4211,1780307245021542356,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307245221765122,4212,1780307245221523867,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307245423014420,4213,1780307245421748456,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307245621885544,4214,1780307245621532099,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307245824000588,4215,1780307245821583039,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307246021944194,4216,1780307246021533039,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307246221855287,4217,1780307246221531374,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307246421840653,4218,1780307246421539084,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307246622224464,4219,1780307246621582680,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307246821902636,4220,1780307246821529816,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307247021854094,4221,1780307247021524504,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307247222391867,4222,1780307247221635706,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307247422310148,4223,1780307247421519559,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307247621841755,4224,1780307247621533571,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307247821880871,4225,1780307247821539198,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307248022211661,4226,1780307248021837382,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307248221879207,4227,1780307248221546388,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307248421822697,4228,1780307248421552796,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307248624252592,4229,1780307248621773166,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307248821947442,4230,1780307248821539100,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307249027058693,4231,1780307249025248396,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307249223071582,4232,1780307249222750065,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307249421792443,4233,1780307249421528323,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307249621750464,4234,1780307249621524418,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307249821855884,4235,1780307249821543534,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307250021950315,4236,1780307250021540411,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307250222083704,4237,1780307250221610518,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307250421756251,4238,1780307250421523798,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307250626786563,4239,1780307250621613906,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307250821902819,4240,1780307250821542968,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307251022041938,4241,1780307251021557137,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307251222034908,4242,1780307251221531512,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307251421990690,4243,1780307251421571983,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307251621765374,4244,1780307251621524744,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307251821812772,4245,1780307251821542506,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307252021972516,4246,1780307252021541101,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307252221906371,4247,1780307252221519331,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307252421822047,4248,1780307252421539802,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307252624632470,4249,1780307252621543866,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307252821822206,4250,1780307252821540586,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307253021776530,4251,1780307253021536264,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307253224225643,4252,1780307253223776415,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307253422062319,4253,1780307253421546371,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307253621784607,4254,1780307253621532102,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307253824111218,4255,1780307253823457298,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307254021916696,4256,1780307254021552522,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307254222140139,4257,1780307254221547575,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307254421874406,4258,1780307254421529972,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307254621786176,4259,1780307254621528879,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307254822002328,4260,1780307254821713103,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307255021869826,4261,1780307255021540653,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307255222110145,4262,1780307255221689043,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307255421791286,4263,1780307255421527583,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307255621908061,4264,1780307255621553626,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307255823578825,4265,1780307255822444219,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307256022085775,4266,1780307256021650714,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307256222827250,4267,1780307256221653424,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307256423264864,4268,1780307256422155259,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307256621847597,4269,1780307256621541550,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307256821993539,4270,1780307256821590250,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307257021936300,4271,1780307257021527125,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307257223408206,4272,1780307257222942051,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307257422066722,4273,1780307257421544263,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307257621878907,4274,1780307257621527285,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307257823167737,4275,1780307257821673644,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307258021846357,4276,1780307258021536194,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307258221941412,4277,1780307258221549009,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307258421941101,4278,1780307258421541770,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307258622181732,4279,1780307258621633128,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307258821943812,4280,1780307258821558961,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307259021842145,4281,1780307259021543181,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307259225428678,4282,1780307259221961992,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307259422402576,4283,1780307259421981942,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307259621813346,4284,1780307259621530684,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307259821970174,4285,1780307259821597718,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307260021758765,4286,1780307260021527302,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307260221809861,4287,1780307260221526990,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307260421960594,4288,1780307260421545586,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307260621826322,4289,1780307260621533556,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
1780307260821775281,4290,1780307260821537568,,1780306886892041203,/move_base-3-1780306886.892041203,3,Goal reached.
